"year","colony","nest_number","species","n_days_incubation","incubation_success","n_days_nestling","nestling_success","clutch","brood","fledged","clutch_type","young_lost","real_success","real_failure","start_date","end_date","notes"
2023,vacation,517,greg,105,0,,,2,,0,,,,,,,"3/20: after 251; 4/3: eggshell on ground 4/13: yellow paper in nest, nest high"
2023,vacation,532,greg,195,0,,,3,,0,,,,,,,"3/27: off to the left before intersection 4/18: eggshells in nest 4/24: eggshells on ground, ."
2023,vacation,534,greg,12,0,,,2,,0,,,,,,,"3/27: near 233 4/13: yellow paper in nest"
2023,vacation,536,greg,12,0,,,2,,0,,,,,,,""
2023,vacation,617,greg,12,1,19.5,0,3,,0,,,,,,,"4/13: smallest chick possibly dead 4/24: one old dead chick in nest"
2023,vacation,*216,greg,35,0,,,2,,0,,,,,,,"3/20: eggshells on ground 3/27 GREG re-lay; 4/3: eggshell on ground 4/13: blue paper in nest"
2023,vacation,*239,greg,105,0,,,3,,0,,,,,,,"3/13: broken eggshell on ground; 4/3: eggshell on ground 4/13: blue paper in nest"
2023,vacation,*249,greg,105,0,,,1,,0,,,,,,,"4/3: eggshell in nest"
2024,6th_bridge,702,bcnh,1,1,15,0,,,,,,,,,,"6/5: 1 egg pipping"
2024,6th_bridge,706,bcnh,9,0,,,3,,,,,,,,,"6/10: maybe GREG?; 6/10: unmarked nest nearby, 3 ROSP chicks over 3weeks old, 3 GREG chicks over 3 weeks old"
2024,6th_bridge,707,bcnh,9,1,14,0,3,2,,,,,,,,"6/24: 1 dead egg still in nest"
2024,6th_bridge,715,bcnh,13,1,10,0,4,2,,,,,,,,
2024,6th_bridge,717,bcnh,9,1,14,0,,,,,,,,,,
2024,6th_bridge,719,bcnh,,,,,,,,,,,,,,"6/5: BCNH chicks 2 weeks old"
2024,6th_bridge,731,bcnh,9,0,,,2,,,,,,,,,"6/18-eggshells in nest, never hatched"
2024,6th_bridge,732,bcnh,9,1,11,0,3,,,,,,,,,"6/10: maybe BCNH?"
2024,6th_bridge,640,bcnh,0,1,,,,,,,,,,,,"6/10: chicks dry, 1 day old"
2024,6th_bridge,498,bcnh,11,1,7,0,2,2,,,,,,,,
2024,6th_bridge,470,glib,,,,,3,,,,,,,,,"6/3:SMHE eggs on ground below nest"
2024,6th_bridge,476,glib,4,0,,,,,,,,,,,,"6/10: probably BCNH before, big feather in nest"
2024,6th_bridge,704,glib,2.5,0,,,,,,,,,,,,
2024,6th_bridge,705,glib,2.5,0,,,,,,,,,,,,"6/5: notes on unmarked nests between 705 and 706: unmarked ROSP 3 chicks 4 weeks old, look healthy; unmarked BCNH 2+ chicks 3 weeks old; unmarked GREG 3 chicks 3 to 4 weeks old, look healthy. 6/10: 2+ large BCNH chicks nearby, 6/18-unmarked:2 big chicks present, GREG nest nearby has 2 large chicks, ROSP has 2+ chicks in canopy"
2024,6th_bridge,718,glib,9,1,14,0,4,,,,,,,,,
2024,6th_bridge,723,glib,2.5,0,,,,,,,,,,,,"6/5: this GLIB nest right above WHIB 722"
2024,6th_bridge,641,glib,11,0,,,2,,,,,,,,,"6/24: dead eggs"
2024,6th_bridge,58,greg,16.5,1,21,1,3,1,1,,,,,,,"4/22-branchling"
2024,6th_bridge,60,greg,16.5,0,,,2,,,,,,,,,"3/25-pulled"
2024,6th_bridge,62,greg,6.5,0,,,,,,,,,,,,"3/18-nest gone"
2024,6th_bridge,211,greg,24.5,0,,,,,,,,,,,,"3/18-hatching from egg now"
2024,6th_bridge,64,greg,13,1,21,1,2,1,1,,,,,,,"4/22:missed twice, suspect flag is gone (just covered in poop). 4/29:certain 1 large chick standing in vines, belongs to that nest, fledged-LG"
2024,6th_bridge,66,greg,16.5,1,14,0,3,,,,,,,,,
2024,6th_bridge,68,greg,28,1,21,1,2,2,2,,,,,,,"4/22-mercury sized, 5/6: one week from fledging"
2024,6th_bridge,213,greg,10.5,0,,,,,,,,,,,,"nest left of flag"
2024,6th_bridge,70,greg,20,1,10.5,0,2,1,,,,,,,,
2024,6th_bridge,80,greg,17.5,1,21,1,2,2,2,,,,,,,"4/22-mercury sized"
2024,6th_bridge,82,greg,17.5,0,,,2,,,,,,,,,"nest a little past flag, 4/15-nest gone"
2024,6th_bridge,215,greg,3.5,0,,,,,,,,,,,,
2024,6th_bridge,183,greg,10.5,0,,,2,,,,,,,,,"left of nest 62, 4/22: relay?"
2024,6th_bridge,84,greg,10.5,0,,,2,,,,,,,,,
2024,6th_bridge,88,greg,3.5,1,21,1,2,2,2,,,,,,,"behind nest 84, hard to see, 5/6 branchling in canopy nearby"
2024,6th_bridge,217,greg,10.5,0,,,,,,,,,,,,
2024,6th_bridge,219,greg,3.5,0,,,,,,,,,,,,"flag high and in front of nest"
2024,6th_bridge,241,greg,3.5,0,,,,,,,,,,,,
2024,6th_bridge,464,greg,22,1,11,0,3,,,,,,,,,"6/10: egg pipping, chicks dry probably 1 day old"
2024,6th_bridge,730,greg,9,1,7,0,2,1,,,,,,,,"6/18-1 dead chick plus one dying chick in nest"
2024,6th_bridge,639,greg,11,0,,,3,,,,,,,,,"6/10: stong possibilty it is GREG nest and not bcnh"
2024,6th_bridge,261,rosp,10.5,0,,,3,,,,,,,,,
2024,6th_bridge,400,rosp,17,1,21,1,4,3,3,,,,,,,"6/3: 3rd chick very small. 6/10: actual nest empty. 6/18: no sign of chick"
2024,6th_bridge,716,rosp,,,,,,,,,,,,,,"6/5: ROSP chicks appear 10-15days old. 6/10: 2+ large BCNH chicks, 6/18-dead chick in nest"
2024,6th_bridge,466,smhe,17,0,,,3,,,,,,,,,"5/28:unmarked but contents remembered, most likely SNEG, white feathers under nest too"
2024,6th_bridge,468,smhe,11,0,,,3,,,,,,,,,"5/28:unmarked, but contents remembered, nest was empty. 6/18: broken eggs, did not hatch"
2024,6th_bridge,472,smhe,11,0,,,5,,,,,,,,,"6/18: broken eggs, did not hatch"
2024,6th_bridge,474,smhe,17,0,,,4,,,,,,,,,"5/28:unmarked but contents remembered. 6/18: broken eggs, did not hatch"
2024,6th_bridge,725,smhe,12,0,,,3,,,,,,,,,"6/24: broken eggshells in nest"
2024,6th_bridge,733,smhe,22,0,,,5,,,,,,,,,"6/10: dark feathers at nest, possibly TRHE. 6/24: one egg pipping"
2024,6th_bridge,700,smwh,2.5,1,14,1,2,2,1,,,,,,,"6/10: small whites; 2 large BCNH chicks nearby. 6/24: +1 dead chick. 7/2: one large SMWH chick nearby nest"
2024,6th_bridge,703,smwh,,,,,3,2,1,,,,,,,"6/10: chicks large, egg probably dead. 6/24: 1 SMWH chick in canopy"
2024,6th_bridge,708,smwh,0,1,12,1,3,3,1,,,,,,,"6/5: notes on unmarked nests between 708 and 709; 2 fledged ROSP chicks; 2 healthly GREG chicks about 18days old; 2 BCNH chicks around 2 weeks old. 6/24: 1 dead chick in nest"
2024,6th_bridge,720,smwh,5,1,11,0,4,4,,,,,,,,"6/10: first egg actively hatching. not pipping, but whole cap seperating. 6/18-2 chicks wet"
2024,6th_bridge,721,smwh,2.5,1,14,1,3,3,1,,,,,,,
2024,6th_bridge,724,smwh,,,,,,,,,,,,,,"6/5: nest 724 chicks 7 days old; SNEG nearby barking; unmarked ROSP 2 chicks 3.5weeks old, look healthy. 6/10: 2 SMWH chicks in canopy above nest; nearby 2 large ROSP chicks, 4weeks old, 6/18 ROSP chicks are gone, fledged? 6/24: dead chick in nest"
2024,6th_bridge,726,smwh,2.5,1,14,1,4,,1,,,,,,,"6/10: 1 chick wet; nearby BCNH 3 chicks 7-10 days old"
2024,6th_bridge,727,smwh,12,1,11,0,4,,,,,,,,,"6/5: unmarked nest nearby - GREG 2+chicks 2 weeks old 6/18-unmarked GREG not seen"
2024,6th_bridge,728,smwh,11,1,14,1,4,,,,,,,,,"6/5: unmarked SMHE nest nearby - 3 chicks 10 days old"
2024,6th_bridge,729,smwh,14,1,9,0,3,,,,,,,,,
2024,6th_bridge,701,whib,9,1,14,0,2,2,,,,,,,,"6/5: nearby unmarked BCNH nest - 3 chicks 2 to 3 weeks old, 6/18-nearby unmarked-2 BCNH fledglings present. 6/24: 2 large BCNH chicks in canopy nearby"
2024,6th_bridge,709,whib,9,1,6,0,2,,,,,,,,,"6/24: 1 dead chick in nest"
2024,6th_bridge,710,whib,9,1,14,0,3,3,,,,,,,,
2024,6th_bridge,711,whib,2.5,0,,,,,,,,,,,,
2024,6th_bridge,712,whib,9,1,14,0,2,2,,,,,,,,
2024,6th_bridge,713,whib,9,1,7,0,3,3,,,,,,,,
2024,6th_bridge,714,whib,16,0,,,3,,,,,,,,,"6/24: broken eggs, did not hatch"
2024,6th_bridge,722,whib,16,0,,,2,,,,,,,,,"6/5: unmarked nest just past 722/723; SNEG 3 chicks 10-13days old. 6/24: broken eggshells in nest"
2024,6th_bridge,478,whib,11,0,,,2,,,,,,,,,"6/10: nearby 2 large ROSP chicks about 4 weeks old"
2024,6th_bridge,480,whib,11,0,,,2,,,,,,,,,
2024,6th_bridge,482,whib,11,0,,,1,,,,,,,,,"6/18-unmarked BCNH nest above, one chick one week old. 6/24: eggshells in nest; nest behind 482 dead chick"
2024,6th_bridge,642,whib,11,0,,,2,,,,,,,,,
2024,6th_bridge,484,whib,4,0,,,,,,,,,,,,"6/10: flag 3ft before nest 6/18-eggshells in nest, never hatched"
2024,6th_bridge,486,whib,4,0,,,,,,,,,,,,"6/18-eggshells in nest, never hatched. 6/24: GREG nest behind has 2 chicks 3-4week old"
2024,6th_bridge,488,whib,11,0,,,2,,,,,,,,,"6/24: eggshells in nest, never hatched"
2024,6th_bridge,643,whib,4,0,,,,,,,,,,,,"6/18-eggshells in nest, never hatched"
2024,6th_bridge,644,whib,4,0,,,,,,,,,,,,"6/18-eggshells in nest, never hatched"
2024,6th_bridge,492,whib,21,1,4.5,0,2,,,,,,,,,
2024,6th_bridge,494,whib,4,0,,,,,,,,,,,,"6/18-eggshells in nest, never hatched"
2024,6th_bridge,496,whib,4,0,,,,,,,,,,,,"6/18-eggshells in nest, never hatched"
2024,6th_bridge,488*,whib,4,0,,,,,,,,,,,,"6/24: Reused pulled flagging*"
2024,alley_north,253,bcnh,13.5,1,18,0,,,,,,,,,,"4/10-one egg on ground, confirm species"
2024,alley_north,966,bcnh,,,,,4,,,,,,,,,
2024,alley_north,910,bcnh,,,,,2,,,,,,,,,"prob BCNH"
2024,alley_north,126,gbhe,4.5,0,,,,,,,,,,,,"3/15-nest gone"
2024,alley_north,926,glib,,,,,,,,,,,,,,
2024,alley_north,900,glib,,,,,3,,,,,,,,,
2024,alley_north,406,glib,,,,,3,,,,,,,,,
2024,alley_north,416,glib,,,,,3,,,,,,,,,
2024,alley_north,418,glib,,,,,3,,,,,,,,,
2024,alley_north,408,glib,,,,,,,,,,,,,,
2024,alley_north,432,glib,,,,,3,,,,,,,,,
2024,alley_north,424,glib,,,,,,,,,,,,,,
2024,alley_north,448,glib,,,,,3,,,,,,,,,
2024,alley_north,460,glib,,,,,,,,,,,,,,
2024,alley_north,462,glib,,,,,,,,,,,,,,
2024,alley_north,125,greg,26,1,21,1,3,3,2,,,,,,,"4/25-2 chicks certain, 5/3-branchlings in canopy above nest, 5/9-nest empty, healthy branchlings above nest in canopy"
2024,alley_north,209,greg,24,0,,,,,,,,,,,,"4/25-Relay"
2024,alley_north,135,greg,24,0,,,1,,,,,,,,,"4/4-egg shells on ground, 4/25- relay"
2024,alley_north,996,greg,3,0,,,,,,,,,,,,
2024,alley_north,137,greg,24,0,,,2,,,,,,,,,
2024,alley_north,110,greg,4,0,,,,,,,,,,,,"4/25-relay"
2024,alley_north,181,greg,17,0,,,3,,,,,,,,,
2024,alley_north,199,greg,4,0,,,,,,,,,,,,"3/29-one egg shell 4/25-reused pulled flag for other nest"
2024,alley_north,205,greg,4,0,,,,,,,,,,,,
2024,alley_north,994,greg,9,0,,,2,,,,,,,,,"4/25-relay-ROSP, entered on new line"
2024,alley_north,247,greg,13.5,1,21,1,3,3,3,,,,,,,"4/4-nests branch off to the right after 994 then loop back. 5/9-ready for mercury next week"
2024,alley_north,249,greg,13.5,1,21,1,3,2,2,,,,,,,"4/25-egg dead?"
2024,alley_north,980,greg,3,1,21,1,2,2,2,,,,,,,
2024,alley_north,978,greg,13.5,1,21,1,2,2,2,,,,,,,
2024,alley_north,127,greg,3.5,0,,,,,,,,,,,,
2024,alley_north,181*,greg,,,,,3,,,,,,,,,"Reused Pulled flag"
2024,alley_north,972,greg,,,,,,,,,,,,,,"gone"
2024,alley_north,970,greg,,,,,2,,,,,,,,,"Right of transect behind veg"
2024,alley_north,263,greg,,,,,3,,,,,,,,,
2024,alley_north,968,greg,,,,,2,,,,,,,,,
2024,alley_north,964,greg,,,,,2,,,,,,,,,
2024,alley_north,962,greg,,,,,,,,,,,,,,
2024,alley_north,199*,greg,,,,,2,,,,,,,,,"Reused Pulled flag"
2024,alley_north,922,greg,,,,,2,,,,,,,,,
2024,alley_north,914,greg,,,,,2,,,,,,,,,
2024,alley_north,137*,greg,,,,,3,,,,,,,,,"Reused Pulled flag"
2024,alley_north,404,greg,,,,,3,,,,,,,,,
2024,alley_north,456,greg,,,,,2,,,,,,,,,
2024,alley_north,994*,rosp,,,,,3,,,,,,,,,"5/9-nest gone"
2024,alley_north,998,smhe,9,0,,,3,,,,,,,,,"3/29-saw two GRHE fly up from nest direction. 4/25-nest relaid, previously empty"
2024,alley_north,259,smhe,22,0,,,3,,,,,,,,,"4/10-possibly TRHE, confirm species"
2024,alley_north,265,smhe,,,,,3,,,,,,,,,"4/25-TRHE adult above, 5/3? SNEG above, all others around TRHE"
2024,alley_north,267,smhe,,,,,4,,,,,,,,,
2024,alley_north,269,smhe,,,,,4,,,,,,,,,
2024,alley_north,960,smhe,,,,,3,,,,,,,,,
2024,alley_north,271,smhe,,,,,3,,,,,,,,,
2024,alley_north,958,smhe,,,,,2,,,,,,,,,
2024,alley_north,952,smhe,,,,,4,,,,,,,,,
2024,alley_north,946,smhe,,,,,4,,,,,,,,,
2024,alley_north,940,smhe,,,,,4,,,,,,,,,
2024,alley_north,948,smhe,,,,,3,,,,,,,,,
2024,alley_north,938,smhe,,,,,4,,,,,,,,,
2024,alley_north,956,smhe,,,,,4,,,,,,,,,
2024,alley_north,936,smhe,,,,,3,,,,,,,,,
2024,alley_north,934,smhe,,,,,3,,,,,,,,,
2024,alley_north,924,smhe,,,,,3,,,,,,,,,
2024,alley_north,920,smhe,,,,,4,,,,,,,,,
2024,alley_north,950,smhe,,,,,4,,,,,,,,,
2024,alley_north,930,smhe,,,,,3,,,,,,,,,
2024,alley_north,932,smhe,,,,,3,,,,,,,,,
2024,alley_north,928,smhe,,,,,4,,,,,,,,,
2024,alley_north,918,smhe,,,,,3,,,,,,,,,
2024,alley_north,906,smhe,,,,,4,,,,,,,,,
2024,alley_north,902,smhe,,,,,3,,,,,,,,,
2024,alley_north,908,smhe,,,,,3,,,,,,,,,
2024,alley_north,896,smhe,,,,,4,,,,,,,,,"pulled-double flagged with 928"
2024,alley_north,894,smhe,,,,,4,,,,,,,,,"5/9-1 egg pipping, 1 chick wet"
2024,alley_north,898,smhe,,,,,4,,,,,,,,,
2024,alley_north,892,smhe,,,,,,,,,,,,,,"pulled"
2024,alley_north,912,smhe,,,,,3,,,,,,,,,
2024,alley_north,890,smhe,,,,,3,,,,,,,,,
2024,alley_north,888,smhe,,,,,4,,,,,,,,,
2024,alley_north,916,smhe,,,,,3,,,,,,,,,
2024,alley_north,886,smhe,,,,,4,,,,,,,,,
2024,alley_north,414,smhe,,,,,3,,,,,,,,,
2024,alley_north,412,smhe,,,,,3,,,,,,,,,
2024,alley_north,426,smhe,,,,,3,,,,,,,,,
2024,alley_north,428,smhe,,,,,3,,,,,,,,,
2024,alley_north,422,smhe,,,,,4,,,,,,,,,
2024,alley_north,434,smhe,,,,,4,,,,,,,,,
2024,alley_north,436,smhe,,,,,4,,,,,,,,,
2024,alley_north,430,smhe,,,,,3,,,,,,,,,
2024,alley_north,450,smhe,,,,,3,,,,,,,,,
2024,alley_north,446,smhe,,,,,3,,,,,,,,,
2024,alley_north,452,smhe,,,,,4,,,,,,,,,
2024,alley_north,444,smhe,,,,,3,,,,,,,,,
2024,alley_north,201,trhe,22,1,14,1,3,3,3,,,,,,,"4/25-7-14 days old, 5/9-pulled"
2024,alley_north,984,trhe,20,1,12,0,3,3,,,,,,,,"4/25-smallest is wet. confirm species, 5/9- gone pulled"
2024,alley_north,982,trhe,13.5,1,14,1,3,3,3,,,,,,,
2024,alley_north,976,trhe,13.5,1,14,1,4,4,3,,,,,,,"4/4-behind 978, 4/25 looks like TRHE. confirm species. 5/9-fledglings"
2024,alley_north,251,trhe,13.5,1,14,1,3,3,3,,,,,,,"4/10-sawe two TRHE over 251"
2024,alley_north,255,trhe,22,1,13,1,3,3,3,,,,,,,"4/25-TRHE"
2024,alley_north,257,trhe,,,,,4,,,,,,,,,
2024,alley_north,904,trhe,,,,,3,3,,,,,,,,"5/9-TRHE"
2024,alley_north,944,whib,,,,,3,,,,,,,,,
2024,alley_north,942,whib,,,,,1,,,,,,,,,
2024,alley_north,410,whib,,,,,2,,,,,,,,,
2024,alley_north,420,whib,,,,,,,,,,,,,,
2024,alley_north,458,whib,,,,,,,,,,,,,,
2024,hidden,402,bcnh,16,0,,,3,,,,,,,,,
2024,hidden,2,greg,26,1,21,1,3,2,2,,,,,,,"2/16:higher of two nests, other is empty"
2024,hidden,1,greg,17.5,0,,,2,,,,,,,,,"2/22:flagging looks like #11. 3/20: relay? 4/9:branchling"
2024,hidden,112,greg,22,1,14.5,0,2,2,,,,,,,,"2/22:egg on ground, 3/9:possible 1 day. 3/27:1 chick dead in nest"
2024,hidden,4,greg,6.5,0,,,,,,,,,,,,"4/3:egg shells"
2024,hidden,6,greg,3,0,,,,,,,,,,,,
2024,hidden,3,greg,6.5,0,,,,,,,,,,,,"2/22: Couldn't see into nest"
2024,hidden,8,greg,3,0,,,,,,,,,,,,"4/23:branchling"
2024,hidden,10,greg,9.5,0,,,,,,,,,,,,
2024,hidden,114,greg,9.5,0,,,2,,,,,,,,,"3/9:Michael confirmed, possible relay? 3/27: 1 dead egg, 4/3:egg shells"
2024,hidden,12,greg,9.5,0,,,3,,,,,,,,,"3/20:nest gone"
2024,hidden,14,greg,24.5,1,21,1,2,2,1,,,,,,,"3/27:young branchling, 1+chicks, 4/9:branchling"
2024,hidden,7,greg,9.5,0,,,3,,,,,,,,,"3/9:Michael confirmed. Probably changed to #171 on 3/14-Flag was placed poorly, second nest built and unable to determine which is 7 so gave both new numbers. based on date 7 is prob 171 and new nest is 169"
2024,hidden,9,greg,23,1,21,1,3,3,2,,,,,,,
2024,hidden,16,greg,28,1,21,1,3,3,2,,,,,,,
2024,hidden,116,greg,17.5,0,,,3,,,,,,,,,"4/3-eggshells"
2024,hidden,18,greg,20,1,,,2,2,,,,,,,,
2024,hidden,118,greg,3,0,,,,,,,,,,,,"2/29:eggshell on ground"
2024,hidden,15,greg,9.5,0,,,3,,,,,,,,,
2024,hidden,11,greg,9.5,0,,,3,,,,,,,,,
2024,hidden,13,greg,9.5,0,,,2,,,,,,,,,
2024,hidden,20,greg,17.5,0,,,3,,,,,,,,,
2024,hidden,22,greg,17.5,0,,,3,,,,,,,,,"back a little from transect"
2024,hidden,24,greg,17.5,0,,,3,,,,,,,,,
2024,hidden,120,greg,27.5,0,,,3,,,,,,,,,
2024,hidden,40,greg,17,1,21,1,3,2,2,,,,,,,"3/20:egg might be dead"
2024,hidden,26,greg,17.5,0,,,3,,,,,,,,,
2024,hidden,28,greg,22,1,21,1,3,3,2,,,,,,,
2024,hidden,17,greg,3,0,,,,,,,,,,,,
2024,hidden,44,greg,4.5,1,,,,3,,,,,,,,"above old nest 3/14: 2+chicks"
2024,hidden,30,greg,17.5,1,21,1,2,2,2,,,,,,,
2024,hidden,19,greg,9.5,0,,,3,,,,,,,,,
2024,hidden,32,greg,23,1,21,1,3,3,1,,,,,,,"4/3:branchling + one likely dead chick"
2024,hidden,46,greg,17,0,,,3,,,,,,,,,"behind nest 11"
2024,hidden,34,greg,17.5,1,21,1,3,2,1,,,,,,,"behind nest 35, 4/3-one chick branchling"
2024,hidden,124,greg,28,1,21,1,3,3,2,,,,,,,"4/3: 1 chick branchling sized???"
2024,hidden,48,greg,11.5,1,21,1,3,1,1,,,,,,,
2024,hidden,21,greg,11.5,1,21,1,3,3,2,,,,,,,"4/3: 1 chick wandered onto branch, branchling sized"
2024,hidden,25,greg,24,1,6.5,0,2,2,,,,,,,,
2024,hidden,121,greg,11.5,0,,,2,,,,,,,,,
2024,hidden,27,greg,28,1,9.5,0,3,,,,,,,,,"4/3:can hear chick in area"
2024,hidden,29,greg,11.5,0,,,2,,,,,,,,,
2024,hidden,36,greg,3.5,0,,,,,,,,,,,,
2024,hidden,31,greg,11.5,0,,,2,,,,,,,,,
2024,hidden,123,greg,3.5,0,,,,,,,,,,,,"flag off to side"
2024,hidden,38,greg,23.5,0,,,3,,,,,,,,,
2024,hidden,129,greg,26,1,4.5,0,3,,,,,,,,,
2024,hidden,42,greg,4.5,0,,,,,,,,,,,,
2024,hidden,50,greg,17,1,13.5,0,2,2,,,,,,,,
2024,hidden,52,greg,9,1,21,1,,2,1,,,,,,,"4/23:branchling in area"
2024,hidden,133,greg,23.5,1,21,1,,3,2,,,,,,,"4/9: plus one dead chick, 4/23: mature branchlings"
2024,hidden,54,greg,28,1,21,1,2,2,2,,,,,,,"3/27:2nd chick dry, one day old"
2024,hidden,56,greg,18,1,21,1,2,2,2,,,,,,,"behind nest 35"
2024,hidden,72,greg,14.5,0,,,2,,,,,,,,,"near nest 9"
2024,hidden,165,greg,23,1,21,1,2,1,1,,,,,,,
2024,hidden,167,greg,16.5,0,,,3,,,,,,,,,"4/3: one egg on ground"
2024,hidden,169,greg,26,1,21,1,3,3,2,,,,,,,"new nest near 7"
2024,hidden,171,greg,20,1,21,1,2,2,2,,,,,,,"also #7"
2024,hidden,173,greg,16.5,1,6.5,0,2,2,,,,,,,,
2024,hidden,74,greg,3,0,,,,,,,,,,,,
2024,hidden,76,greg,23,1,21,1,4,3,1,,,,,,,
2024,hidden,175,greg,0,1,21,1,,,,,,,,,,"4/9: branchling"
2024,hidden,179,greg,0,1,21,1,,,,,,,,,,"4/9:branchling"
2024,hidden,78,greg,16.5,1,21,1,3,3,2,,,,,,,"4/23:mature branchlings. 5/13:2 fledglings above nest in canopy"
2024,hidden,90,greg,23.5,1,21,1,3,3,3,,,,,,,"5/21-2 chicks in canopy above nest-healthy"
2024,hidden,92,greg,7,0,,,,,,,,,,,,
2024,hidden,94,greg,3.5,0,,,,,,,,,,,,
2024,hidden,96,greg,17,1,21,1,2,2,2,,,,,,,
2024,hidden,98,greg,26,1,21,1,3,3,2,,,,,,,"4/16: one of three chicks is wet. 5/21-2 chicks in canopy above nest-healthy"
2024,hidden,100,greg,17,1,21,1,2,2,2,,,,,,,"5/1:certain of 2 chicks present"
2024,hidden,102,greg,23.5,1,21,0,2,2,,,,,,,,
2024,hidden,104,greg,10.5,0,,,3,,,,,,,,,"4/3:eggshells"
2024,hidden,106,greg,10.5,1,21,1,3,3,2,,,,,,,
2024,hidden,108,greg,3.5,0,,,,,,,,,,,,
2024,hidden,239,greg,10,1,21,1,2,2,2,,,,,,,
2024,hidden,243,greg,11,1,20,0,3,3,,,,,,,,
2024,hidden,1*,greg,10.5,0,,,2,,,,,,,,,"2/22:flagging looks like #11. 3/20: relay? 4/9:branchling"
2024,hidden,121*,greg,9.5,0,,,2,,,,,,,,,
2024,hidden,42*,greg,9.5,0,,,,,,,,,,,,
2024,hidden,5,rosp,17.5,0,,,4,,,,,,,,,
2024,hidden,122,rosp,22,1,2.5,0,4,,,,,,,,,
2024,hidden,23,rosp,11.5,0,,,1,,,,,,,,,"2/22:One egg broken, one egg whole, 2/29:nest probably dead, 3/9:nest collapse"
2024,hidden,33,rosp,11.5,0,,,3,,,,,,,,,"3/9:nest gone"
2024,hidden,35,rosp,19,1,11.5,0,3,3,,,,,,,,"3/27:3 dead chicks in nest"
2024,hidden,131,rosp,11.5,0,,,2,,,,,,,,,
2024,little_a,139,greg,16,0,,,2,,,,,,,,,
2024,little_a,141,greg,16,0,,,2,,,,,,,,,
2024,little_a,143,greg,23.5,1,21,1,2,2,2,,,,,,,"flag is low, 4/24-2chicks certain, 5/1-2 chicks certain"
2024,little_a,145,greg,23.5,1,21,1,2,2,2,,,,,,,"behind 143 5/8-one branchling seen between 145 and 147"
2024,little_a,147,greg,28,1,24.5,0,2,2,,,,,,,,"behind 143 5/8-one branchling seen between 145 and 147"
2024,little_a,221,greg,10.5,1,7.5,0,2,2,,,,,,,,
2024,little_a,223,greg,3.5,1,21,1,3,3,3,,,,,,,"4/9-one chick very small :( 5/1-2 large chicks in canopy above nest, 5/8-one branchling nearby"
2024,little_a,225,greg,3.5,1,21,1,3,2,2,,,,,,,"4/24-branchlings"
2024,little_a,149,greg,26,1,21,1,2,3,2,,,,,,,"4/24-branchlings, 5/1-1 chick in nest, 1 chick in canopy"
2024,little_a,151,greg,16.5,0,,,2,,,,,,,,,"flagged low"
2024,little_a,153,greg,28,1,21,1,3,3,2,,,,,,,
2024,little_a,197,greg,16.5,0,,,3,,,,,,,,,
2024,little_a,195,greg,3,0,,,,,,,,,,,,
2024,little_a,155,greg,3.5,0,,,,,,,,,,,,"3/20- egg on ground."
2024,little_a,157,greg,3.5,0,,,,,,,,,,,,
2024,little_a,993,greg,16.5,1,21,1,2,2,2,,,,,,,
2024,little_a,159,greg,23.5,1,21,1,3,3,2,,,,,,,
2024,little_a,161,greg,26,1,5,0,3,2,,,,,,,,"4/9-2 chicks certain"
2024,little_a,163,greg,23.5,1,7.5,0,3,3,,,,,,,,"behind 159"
2024,little_a,999,greg,16.5,0,,,2,2,2,,,,,,,"back a lil bit from transect. 3/26-one egg \"predated\""
2024,little_a,997,greg,16.5,1,21,1,2,2,2,,,,,,,"next to 999, flagged on other side of tree, nest above ad behind flag, 4/24-branchling, 5/1-2 chicks branchlings"
2024,little_a,995,greg,16.5,1,15,0,2,2,,,,,,,,"same tree as 999 and 997, 4/24-1 dead chick on ground"
2024,little_a,991,greg,16.5,1,21,1,3,3,2,,,,,,,"4/17-1 additional dead chick, 5/1- 1 of two chicks in canopy above nest, big"
2024,little_a,185,greg,28,0,,,2,,,,,,,,,"flag is low"
2024,little_a,989,greg,14,1,21,1,2,2,2,,,,,,,
2024,little_a,987,greg,3,0,,,,,,,,,,,,
2024,little_a,985,greg,11,1,21,0,3,3,,,,,,,,
2024,little_a,983,greg,9.5,1,21,1,3,3,2,,,,,,,"5/1-1C+, just outside of nest(fledged)"
2024,little_a,981,greg,16.5,1,7.5,0,3,2,,,,,,,,
2024,little_a,187,greg,18,1,21,0,3,3,,,,,,,,
2024,little_a,189,greg,13,1,21,1,2,2,2,,,,,,,
2024,little_a,227,greg,3.5,0,,,,,,,,,,,,
2024,little_a,191,greg,16.5,1,15,0,2,2,,,,,,,,"flag is low and in front of nest, 4/9-2 chicks dry and bigger"
2024,little_a,193,greg,9.5,1,21,1,2,2,2,,,,,,,"4/24-2 chicks-branchlings"
2024,little_a,231,greg,5,1,21,1,2,2,2,,,,,,,"behind 197, 4/9-chicks very small(young), 4/24-chicks are branchlings"
